Backpack Acceleration Sensor, Human Sensor Module
time, accX, accY, accZ, gyX, gyY, gyZ
28.31, -0.12, -0.09, 1.13, 1560.00, -223.00, -1037.00
28.36, -0.11, -0.17, 1.07, 1281.00, 403.00, -1127.00
28.40, -0.11, -0.15, 1.03, 983.00, 76.00, -783.00
28.45, -0.11, -0.15, 1.04, 1673.00, -4.00, -259.00
28.49, -0.09, -0.12, 1.01, 256.00, 595.00, 639.00
28.53, -0.10, -0.18, 1.09, -3.00, 798.00, 189.00
28.57, -0.09, -0.13, 0.98, -820.00, 945.00, -952.00
28.61, -0.07, -0.14, 0.90, -352.00, 1484.00, -1234.00
28.66, -0.09, -0.09, 0.80, -404.00, 1447.00, -732.00
28.70, -0.06, -0.10, 0.70, -411.00, 1182.00, 207.00
28.75, -0.09, -0.14, 0.75, 879.00, 790.00, 981.00
28.79, -0.08, -0.11, 0.92, 2563.00, -788.00, 1375.00
28.84, -0.09, -0.13, 1.00, 1848.00, -1073.00, 916.00
28.88, -0.12, -0.15, 1.08, 1721.00, -1263.00, 549.00
28.92, -0.15, -0.12, 1.17, 503.00, -2473.00, -204.00
28.97, -0.09, -0.18, 1.24, 542.00, -1315.00, -1826.00
29.01, -0.12, -0.15, 1.29, -402.00, -504.00, -1809.00
29.06, -0.10, -0.18, 1.25, -828.00, 100.00, -1018.00
29.10, -0.09, -0.16, 1.18, -588.00, 573.00, 158.00
29.15, -0.10, -0.14, 1.09, -363.00, 1140.00, 1605.00
29.22, -0.09, -0.16, 1.06, -334.00, 1112.00, 1624.00
29.24, -0.10, -0.14, 1.02, 146.00, 939.00, 1404.00
29.28, -0.09, -0.14, 1.04, 730.00, 825.00, 1058.00
29.32, -0.09, -0.18, 1.03, -965.00, 907.00, 1343.00
29.36, -0.11, -0.14, 1.06, -349.00, 424.00, 766.00
29.41, -0.09, -0.18, 1.04, -194.00, 36.00, 187.00
29.45, -0.11, -0.18, 1.07, 1112.00, -332.00, -280.00
29.49, -0.10, -0.15, 1.02, 893.00, -875.00, -341.00
29.54, -0.09, -0.17, 1.00, 1698.00, -684.00, -194.00
29.58, -0.10, -0.17, 1.03, 1855.00, -695.00, -6.00
29.62, -0.12, -0.14, 1.07, 1661.00, -804.00, -55.00
29.67, -0.09, -0.15, 1.05, 1156.00, -779.00, -324.00
29.72, -0.09, -0.15, 1.03, 542.00, -85.00, -348.00
29.75, -0.10, -0.16, 1.04, 639.00, 658.00, -280.00
29.80, -0.10, -0.16, 1.03, 761.00, 1045.00, -113.00
29.84, -0.11, -0.15, 1.04, 1147.00, 1001.00, 33.00
29.88, -0.09, -0.15, 1.02, 991.00, 684.00, 415.00
29.93, -0.11, -0.12, 1.07, 462.00, 769.00, 564.00
29.97, -0.12, -0.14, 1.11, -449.00, -34.00, 136.00
30.01, -0.09, -0.16, 1.24, -1702.00, 517.00, -566.00
30.05, -0.08, -0.23, 1.23, -569.00, 1638.00, -595.00
30.10, -0.12, -0.20, 1.21, 820.00, 1675.00, -99.00
30.14, -0.12, -0.19, 1.16, 1830.00, 925.00, 578.00
30.18, -0.13, -0.13, 1.03, 1161.00, -28.00, 1253.00
30.23, -0.12, -0.14, 0.98, 837.00, -464.00, 603.00
30.27, -0.11, -0.13, 0.93, 508.00, -501.00, -209.00
30.31, -0.11, -0.13, 0.87, 823.00, 541.00, -808.00
30.36, -0.11, -0.14, 0.87, 684.00, 266.00, -625.00
30.40, -0.11, -0.17, 0.90, 2065.00, 197.00, -255.00
30.44, -0.11, -0.12, 0.91, 2230.00, -293.00, 351.00
30.49, -0.12, -0.14, 0.99, 1659.00, -188.00, 441.00
30.53, -0.13, -0.12, 0.99, 407.00, -568.00, -35.00
30.58, -0.12, -0.15, 1.03, 153.00, -417.00, -651.00
30.62, -0.13, -0.14, 1.07, 66.00, -506.00, -1033.00
30.66, -0.12, -0.17, 1.08, -219.00, -323.00, -833.00
30.71, -0.12, -0.16, 1.08, 378.00, -443.00, -501.00
30.75, -0.13, -0.15, 1.06, 504.00, -416.00, 37.00
30.79, -0.12, -0.15, 1.04, 197.00, -429.00, 616.00
30.83, -0.13, -0.13, 1.03, -83.00, -331.00, 485.00
30.88, -0.13, -0.15, 1.02, -354.00, -369.00, -126.00
30.92, -0.13, -0.15, 1.03, 231.00, -187.00, -616.00
30.96, -0.11, -0.16, 1.02, 429.00, 90.00, -202.00
31.01, -0.11, -0.13, 1.05, 192.00, 774.00, 247.00
31.05, -0.12, -0.16, 1.05, 50.00, 803.00, 317.00
31.09, -0.17, -0.12, 1.04, -598.00, -883.00, 55.00
31.13, -0.14, -0.19, 1.01, -411.00, -1865.00, -141.00
31.18, -0.17, -0.11, 1.05, -10.00, -2962.00, 86.00
31.22, -0.13, -0.21, 1.01, 122.00, -4094.00, 159.00
31.26, -0.13, -0.15, 1.04, 3003.00, -3571.00, 1208.00
31.31, -0.11, -0.21, 1.02, 3953.00, -2550.00, 764.00
31.35, -0.10, -0.10, 0.99, 3691.00, -1335.00, 456.00
31.41, -0.06, -0.15, 0.97, 2467.00, 369.00, 329.00
31.44, -0.06, -0.11, 0.97, 652.00, 2975.00, 92.00
31.48, -0.13, -0.12, 0.99, -201.00, 2302.00, 241.00
31.53, -0.05, -0.09, 1.03, -55.00, 3815.00, 1397.00
31.57, 0.01, -0.17, 1.09, -414.00, 5916.00, 2191.00
31.61, -0.06, -0.17, 1.18, 627.00, 6622.00, 2796.00
31.66, -0.04, -0.18, 1.21, 1128.00, 6509.00, 3595.00
31.70, -0.07, -0.16, 1.20, 1380.00, 4545.00, 4055.00
31.75, -0.06, -0.14, 1.14, 832.00, 1989.00, 4104.00
31.79, -0.09, -0.16, 1.10, 588.00, 215.00, 3557.00
31.84, -0.07, -0.16, 1.07, 989.00, -996.00, 2468.00
31.88, -0.09, -0.15, 1.06, 1216.00, -1559.00, 1365.00
31.92, -0.06, -0.14, 0.96, 988.00, -2234.00, 107.00
31.97, -0.10, -0.10, 0.96, 1676.00, -2718.00, 85.00
32.01, -0.08, -0.10, 1.04, -519.00, -1820.00, 461.00
32.06, -0.07, -0.10, 1.06, -1523.00, -1649.00, 1415.00
32.10, -0.10, -0.12, 1.00, -1324.00, -1139.00, 1412.00
32.15, -0.08, -0.05, 1.00, -2330.00, -38.00, 1097.00
32.19, -0.10, -0.14, 1.02, -2131.00, 720.00, 296.00
32.24, -0.12, -0.19, 1.06, 752.00, -1.00, 889.00
32.28, -0.11, -0.07, 1.09, 1131.00, -1505.00, 2741.00
32.32, -0.10, -0.09, 1.05, 850.00, -1167.00, 3378.00
32.37, -0.07, -0.09, 1.06, -2292.00, 1486.00, -1473.00
32.42, -0.12, -0.18, 1.05, -799.00, 1727.00, -6248.00
32.46, -0.13, -0.15, 1.05, 1454.00, 1041.00, -7296.00
32.51, -0.14, -0.23, 0.94, 4344.00, -627.00, -5701.00
32.55, -0.07, -0.12, 0.72, 7182.00, -2249.00, -2358.00
32.60, -0.02, 0.04, 0.08, 5640.00, -3468.00, -2335.00
32.65, 0.00, 0.02, 0.07, 6071.00, -3465.00, -2319.00
32.69, 0.00, -0.01, 0.01, 6655.00, -2863.00, -2281.00
32.74, 0.01, -0.01, 0.04, 6688.00, -2705.00, -2266.00
32.78, 0.03, 0.00, 0.03, 6817.00, -2457.00, -2323.00
32.83, 0.02, -0.01, 0.04, 6882.00, -2593.00, -2482.00
32.87, 0.02, 0.00, 0.05, 6978.00, -2404.00, -2509.00
32.92, 0.00, 0.01, 0.06, 6948.00, -2289.00, -2537.00
32.96, 0.02, 0.02, 0.08, 6944.00, -1655.00, -3447.00
33.01, 0.16, -0.37, 2.00, 11329.00, 20.00, -511.00
33.05, 0.94, 1.80, 2.00, 3884.00, 24545.00, -8816.00
33.10, -0.05, 0.01, 0.00, -5799.00, 4904.00, -4703.00
33.14, 0.03, -0.01, 0.03, -5465.00, 3909.00, -6255.00
33.19, 0.01, 0.00, 0.04, -5753.00, 2765.00, -6177.00
33.23, -0.01, 0.01, 0.04, -5845.00, 2654.00, -5842.00
33.28, -0.06, 0.04, 0.12, -6295.00, 2389.00, -3496.00
34.31, -0.03, -0.14, 1.05, 609.00, 99.00, 3.00
34.33, -0.04, -0.13, 1.04, 604.00, 103.00, 49.00
34.35, -0.04, -0.13, 1.04, 581.00, 94.00, 20.00
34.38, -0.04, -0.14, 1.05, 570.00, 65.00, 13.00
34.42, -0.04, -0.14, 1.05, 585.00, 88.00, 31.00
34.46, -0.04, -0.14, 1.05, 573.00, 92.00, 27.00
34.50, -0.04, -0.14, 1.05, 608.00, 86.00, 32.00
34.54, -0.04, -0.14, 1.05, 578.00, 93.00, 32.00
34.58, -0.04, -0.14, 1.05, 562.00, 98.00, 35.00
34.62, -0.04, -0.14, 1.04, 582.00, 92.00, 30.00
34.66, -0.04, -0.13, 1.05, 590.00, 102.00, 29.00
34.70, -0.04, -0.13, 1.05, 587.00, 86.00, 37.00
34.74, -0.04, -0.13, 1.05, 588.00, 95.00, 36.00
34.78, -0.04, -0.14, 1.05, 589.00, 117.00, 29.00
34.82, -0.04, -0.14, 1.05, 593.00, 95.00, 44.00
34.86, -0.04, -0.14, 1.05, 572.00, 92.00, 10.00
34.90, -0.04, -0.13, 1.05, 594.00, 78.00, 27.00
34.94, -0.04, -0.14, 1.05, 591.00, 96.00, 39.00
34.97, -0.04, -0.14, 1.05, 577.00, 95.00, 22.00
35.02, -0.04, -0.13, 1.05, 578.00, 86.00, 52.00
35.05, -0.04, -0.14, 1.05, 581.00, 88.00, 4.00
35.09, -0.04, -0.13, 1.05, 601.00, 88.00, 19.00
35.13, -0.04, -0.14, 1.05, 581.00, 75.00, 45.00
35.17, -0.04, -0.14, 1.05, 609.00, 85.00, 61.00
35.21, -0.04, -0.13, 1.05, 599.00, 85.00, 24.00
35.25, -0.04, -0.14, 1.05, 592.00, 75.00, 34.00
35.29, -0.04, -0.13, 1.05, 577.00, 94.00, 29.00
35.33, -0.04, -0.13, 1.04, 593.00, 76.00, 33.00
35.37, -0.04, -0.14, 1.05, 582.00, 113.00, 32.00
35.41, -0.04, -0.14, 1.05, 576.00, 116.00, 20.00
35.45, -0.04, -0.13, 1.05, 567.00, 87.00, 45.00
35.49, -0.04, -0.14, 1.05, 585.00, 91.00, 0.00
35.53, -0.04, -0.14, 1.05, 605.00, 69.00, 54.00
35.57, -0.04, -0.14, 1.05, 601.00, 92.00, 31.00
35.61, -0.04, -0.14, 1.05, 591.00, 96.00, 20.00
35.65, -0.21, -0.10, 1.08, -730.00, -1910.00, -16.00
35.69, 0.11, 0.06, 1.23, -2870.00, -2016.00, -303.00
35.74, 0.16, -0.23, 1.15, -3199.00, 1759.00, 185.00
35.78, -0.13, 0.09, 1.51, -12550.00, 3251.00, -1579.00
35.83, 0.40, -0.49, 1.29, -20804.00, 5758.00, -17516.00
35.88, -0.27, -0.32, 1.28, -9906.00, 11967.00, -32768.00
35.92, -0.29, -0.22, 1.32, -1445.00, 10913.00, -32768.00
35.97, -0.21, -0.06, 0.91, 9075.00, 16918.00, -32768.00
36.02, -0.19, -0.04, 0.76, 6837.00, 19079.00, -32713.00
36.07, -0.17, -0.05, 0.73, 4360.00, 20761.00, -32768.00
36.12, -0.16, -0.13, 0.68, 5764.00, 21960.00, -31702.00
36.16, -0.20, -0.00, 0.81, 5836.00, 15238.00, -24577.00
36.21, -0.25, -0.05, 0.86, 4580.00, 9547.00, -26179.00
36.26, -0.19, -0.11, 0.90, 5180.00, 5113.00, -21615.00
36.31, -0.15, -0.13, 0.81, 10013.00, 2336.00, -12209.00
36.35, -0.20, -0.04, 0.78, 15806.00, -109.00, 9367.00
36.40, -0.30, 0.22, 0.86, 13580.00, -2882.00, 10062.00
36.45, -0.20, 0.08, 0.98, 6717.00, -4212.00, 2367.00
36.49, 0.33, -0.03, 1.00, -839.00, -2341.00, -4583.00
36.54, 0.04, -0.14, 1.09, 408.00, 500.00, -11211.00
37.60, 0.03, 0.10, 1.04, -748.00, -1439.00, 2011.00
37.62, -0.03, -0.05, 1.04, 478.00, -1290.00, 4024.00
37.64, 0.03, -0.13, 1.04, 113.00, -1084.00, 2698.00
37.68, 0.08, 0.03, 1.08, -991.00, 736.00, -1148.00
37.73, 0.03, -0.04, 1.01, -68.00, 325.00, 321.00
37.77, -0.01, -0.05, 1.05, 1682.00, 526.00, 2274.00
37.81, 0.01, -0.08, 1.05, 2179.00, 338.00, 564.00
37.85, -0.02, 0.05, 1.07, 1568.00, 447.00, -1206.00
37.90, 0.02, 0.05, 1.08, 1236.00, -249.00, -136.00
37.94, -0.04, 0.00, 1.06, 594.00, -586.00, -142.00
37.98, 0.08, 0.13, 1.11, -140.00, -1028.00, 1642.00
38.02, -0.06, -0.02, 1.06, 706.00, -1034.00, -110.00
38.07, 0.02, 0.09, 1.04, 409.00, -501.00, -915.00
38.11, 0.09, 0.17, 1.01, -490.00, 229.00, 2583.00
38.15, 0.08, -0.24, 1.09, 1516.00, 1064.00, 1845.00
38.20, 0.07, -0.05, 1.02, 2320.00, 2787.00, -2423.00
38.24, -0.07, 0.22, 1.01, -2487.00, 1886.00, -2912.00
38.29, 0.06, -0.27, 1.09, 1324.00, 2115.00, -291.00
38.33, -0.17, 0.02, 1.22, 608.00, 2842.00, -1021.00
38.38, -0.07, -0.25, 1.01, 3473.00, 635.00, -11823.00
38.42, 0.20, 0.34, 1.03, -324.00, 3369.00, -3615.00
38.46, 0.00, -0.14, 1.11, -1614.00, 7435.00, 77.00
38.51, -0.12, 0.03, 1.03, 3567.00, 4181.00, -7463.00
38.55, -0.29, 0.17, 0.95, 2254.00, 1559.00, -7918.00
38.60, -0.41, 0.09, 1.06, -565.00, -1735.00, -5052.00
38.64, -0.21, -0.05, 1.02, 2070.00, -1313.00, 946.00
38.69, -0.02, 0.05, 1.29, 6503.00, -9228.00, 5952.00
38.73, -0.10, 0.17, 1.28, 7520.00, -6792.00, 15277.00
38.78, 0.20, 0.39, 0.88, 3803.00, -3869.00, 5314.00
38.82, 0.16, 0.16, 0.93, -3474.00, 3784.00, 18147.00
38.87, -0.01, 0.03, 1.20, -2359.00, 5930.00, 17844.00
38.91, 0.16, 0.32, 1.05, -8078.00, 7167.00, 7736.00
38.95, 0.15, -0.44, 1.39, -5340.00, 7894.00, -6901.00
39.00, -0.01, 0.21, 0.77, -8759.00, 24415.00, -12718.00
39.05, -0.60, -0.41, 0.56, -4722.00, 13830.00, -15379.00
39.10, -0.65, -0.46, 0.68, 6910.00, 3327.00, -13378.00
39.14, -0.65, -0.63, 0.78, 13131.00, -5422.00, -9329.00
39.19, -0.39, -0.45, 0.85, 17343.00, -9047.00, 2202.00
39.24, -0.19, 0.29, 1.11, -7566.00, -14274.00, 22498.00
39.29, 0.25, 0.15, 1.16, -9567.00, -3571.00, 96.00
39.33, 0.05, -0.33, 1.00, -10836.00, 1898.00, -6114.00
39.38, -0.01, -0.49, 0.93, -3288.00, 3726.00, -4580.00
39.42, -0.10, 0.16, 1.39, -10711.00, 846.00, -2131.00
39.47, 0.26, -0.78, 0.68, 5753.00, 1006.00, -12012.00
39.51, -0.28, -0.25, 0.92, 16330.00, 1834.00, -15877.00
39.56, -0.06, -0.41, 1.07, 16683.00, -1175.00, -9648.00
39.61, -0.16, 0.08, 1.20, 9889.00, 1898.00, -2467.00
39.66, -0.15, 0.31, 1.20, 7392.00, 1027.00, 1800.00
39.70, -0.30, 0.24, 0.88, 5002.00, -2261.00, 1024.00
39.74, 0.58, 0.57, 0.61, -6923.00, 5576.00, 3119.00
39.79, -0.51, 0.13, 2.00, -10348.00, 5261.00, -1570.00
39.83, 0.03, -0.40, 0.32, -3398.00, 1583.00, -1154.00
39.88, 0.20, -0.57, 1.03, -3898.00, -3495.00, 1061.00
39.92, 0.11, -0.04, 0.96, 2704.00, 2579.00, -1647.00
39.97, -0.20, -0.17, 1.24, 7010.00, 3539.00, -2389.00
40.01, -0.11, 0.15, 1.26, 11962.00, 2336.00, -778.00
40.07, -0.05, 0.15, 0.94, 15807.00, 2073.00, 2320.00
40.10, -0.19, 0.29, 1.22, 8566.00, 18.00, 3565.00
40.14, 0.24, 0.20, 0.60, 2549.00, 2008.00, 4361.00
40.19, -0.13, 0.16, 0.98, 19515.00, -17160.00, 16388.00
40.23, 0.14, 0.48, 1.01, 2109.00, -7233.00, 5049.00
40.28, 0.23, 0.32, 0.91, 8254.00, -14005.00, 2745.00
40.94, -0.64, 0.44, 1.04, -4823.00, -11116.00, 18361.00
40.96, -0.57, 0.86, 1.43, 12162.00, -1397.00, 24218.00
40.99, -0.77, 1.17, 1.73, 23989.00, -6407.00, 26391.00
41.19, -0.26, 0.34, 0.73, 5721.00, 5039.00, -5728.00
41.26, -0.11, -0.02, 0.78, -25768.00, -20087.00, 9090.00
41.29, -0.10, -0.07, 0.60, -32768.00, -32768.00, -6461.00
41.33, 0.27, -0.00, 0.45, -32768.00, -28492.00, -10380.00
41.37, 0.03, 0.05, 0.83, -15203.00, 2171.00, 5870.00
41.41, 0.02, 0.31, 1.16, -1002.00, 11081.00, 18874.00
41.45, -0.10, 1.60, 1.18, -32768.00, 9834.00, 12320.00
41.50, -0.37, 0.20, 1.41, -25692.00, 14083.00, -10152.00
41.55, -0.24, 0.10, 1.53, 12227.00, -22182.00, -7006.00
41.60, -0.02, -0.08, 1.12, 7265.00, -50.00, -16134.00
41.65, 0.08, -0.51, 0.56, 9714.00, 1515.00, -16209.00
41.69, -0.03, -0.14, 1.04, 26546.00, 2596.00, -11047.00
